,Links,DateTimeScraped,DateScraped,Price,Featured
74,https://www.rightmove.co.uk/properties/128909561#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1695000,0
113,https://www.rightmove.co.uk/properties/128514386#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,995000,0
85,https://www.rightmove.co.uk/properties/128818424#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,225000,0
34,https://www.rightmove.co.uk/properties/128888120#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1250000,0
122,https://www.rightmove.co.uk/properties/128946398#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,2500000,0
112,https://www.rightmove.co.uk/properties/128983553#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1200000,0
84,https://www.rightmove.co.uk/properties/128831963#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1250000,0
129,https://www.rightmove.co.uk/properties/128894894#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,650000,0
33,https://www.rightmove.co.uk/properties/128890529#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,3200000,0
48,https://www.rightmove.co.uk/properties/128834336#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1195000,0
134,https://www.rightmove.co.uk/properties/128885594#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1075000,0
5,https://www.rightmove.co.uk/properties/129007352#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,648000,0
54,https://www.rightmove.co.uk/properties/128998178#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,450000,0
99,https://www.rightmove.co.uk/properties/128872691#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,475000,0
24,https://www.rightmove.co.uk/properties/127615166#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,695000,0
66,https://www.rightmove.co.uk/properties/126854156#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1000000,0
4,https://www.rightmove.co.uk/properties/129011162#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,750000,0
41,https://www.rightmove.co.uk/properties/128278568#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,975000,0
109,https://www.rightmove.co.uk/properties/128988614#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1500000,0
42,https://www.rightmove.co.uk/properties/123196955#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1065000,0
114,https://www.rightmove.co.uk/properties/128972414#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,925000,0
118,https://www.rightmove.co.uk/properties/127801736#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1425000,0
1,https://www.rightmove.co.uk/properties/128921012#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,699999,0
73,https://www.rightmove.co.uk/properties/128922782#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,925000,0
9,https://www.rightmove.co.uk/properties/128986010#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,900000,0
51,https://www.rightmove.co.uk/properties/128258651#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,750000,0
140,https://www.rightmove.co.uk/properties/128224787#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,895000,0
97,https://www.rightmove.co.uk/properties/128909255#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,650000,0
28,https://www.rightmove.co.uk/properties/128899631#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1200000,0
6,https://www.rightmove.co.uk/properties/128997878#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,995000,0
43,https://www.rightmove.co.uk/properties/128844752#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1195000,0
40,https://www.rightmove.co.uk/properties/127339733#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,795000,0
26,https://www.rightmove.co.uk/properties/128928137#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,800000,0
98,https://www.rightmove.co.uk/properties/128908472#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,650000,0
141,https://www.rightmove.co.uk/properties/128852429#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,700000,0
135,https://www.rightmove.co.uk/properties/128880341#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,925000,0
111,https://www.rightmove.co.uk/properties/128987417#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1350000,0
22,https://www.rightmove.co.uk/properties/125769230#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,695000,0
37,https://www.rightmove.co.uk/properties/123762215#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,750000,0
119,https://www.rightmove.co.uk/properties/128153903#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,600000,0
17,https://www.rightmove.co.uk/properties/128953571#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,2700000,0
147,https://www.rightmove.co.uk/properties/85537521#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,580000,0
123,https://www.rightmove.co.uk/properties/128998754#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1050000,0
149,https://www.rightmove.co.uk/properties/128914454#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1250000,0
64,https://www.rightmove.co.uk/properties/127438877#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,875000,0
142,https://www.rightmove.co.uk/properties/128844011#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,895000,0
70,https://www.rightmove.co.uk/properties/128955053#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,895000,0
126,https://www.rightmove.co.uk/properties/123715010#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,900000,0
35,https://www.rightmove.co.uk/properties/128887997#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1075000,0
124,https://www.rightmove.co.uk/properties/126712391#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,750000,0
89,https://www.rightmove.co.uk/properties/128993837#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,695000,0
101,https://www.rightmove.co.uk/properties/126986075#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,475000,0
139,https://www.rightmove.co.uk/properties/128657498#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1500000,0
127,https://www.rightmove.co.uk/properties/128925662#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,400000,0
136,https://www.rightmove.co.uk/properties/127697306#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,975000,0
65,https://www.rightmove.co.uk/properties/128961044#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,700000,0
90,https://www.rightmove.co.uk/properties/128990207#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,450000,0
82,https://www.rightmove.co.uk/properties/85883484#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,645000,0
86,https://www.rightmove.co.uk/properties/128806460#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,875000,0
81,https://www.rightmove.co.uk/properties/128842523#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1600000,0
116,https://www.rightmove.co.uk/properties/128966975#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,900000,0
38,https://www.rightmove.co.uk/properties/128856938#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1295000,0
104,https://www.rightmove.co.uk/properties/124795442#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,500000,0
128,https://www.rightmove.co.uk/properties/128383916#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,675000,0
8,https://www.rightmove.co.uk/properties/128708255#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,475000,0
20,https://www.rightmove.co.uk/properties/128943002#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,825000,0
46,https://www.rightmove.co.uk/properties/128840831#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,849500,0
131,https://www.rightmove.co.uk/properties/128887586#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,825000,0
92,https://www.rightmove.co.uk/properties/128013731#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,950000,0
60,https://www.rightmove.co.uk/properties/128972285#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1090000,0
14,https://www.rightmove.co.uk/properties/128966792#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,900000,0
88,https://www.rightmove.co.uk/properties/129009449#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1250000,0
47,https://www.rightmove.co.uk/properties/125443916#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,935000,0
31,https://www.rightmove.co.uk/properties/128898233#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,700000,0
58,https://www.rightmove.co.uk/properties/128173553#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,850000,0
78,https://www.rightmove.co.uk/properties/125274638#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,950000,0
76,https://www.rightmove.co.uk/properties/127971764#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,375000,0
63,https://www.rightmove.co.uk/properties/128965208#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,475000,0
77,https://www.rightmove.co.uk/properties/128896976#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,900000,0
110,https://www.rightmove.co.uk/properties/121270760#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,530000,0
138,https://www.rightmove.co.uk/properties/127861976#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,900000,0
133,https://www.rightmove.co.uk/properties/128842841#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,900000,0
106,https://www.rightmove.co.uk/properties/128108633#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,425000,0
120,https://www.rightmove.co.uk/properties/128951021#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,825000,0
55,https://www.rightmove.co.uk/properties/128981324#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1695000,0
105,https://www.rightmove.co.uk/properties/128812997#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,625000,0
95,https://www.rightmove.co.uk/properties/125853872#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,600000,0
61,https://www.rightmove.co.uk/properties/127604024#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,850000,0
57,https://www.rightmove.co.uk/properties/128978402#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1695000,0
143,https://www.rightmove.co.uk/properties/125951708#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,700000,0
103,https://www.rightmove.co.uk/properties/128867753#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,565000,0
44,https://www.rightmove.co.uk/properties/127168784#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1295000,0
130,https://www.rightmove.co.uk/properties/127350803#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,795000,0
53,https://www.rightmove.co.uk/properties/129004589#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,720000,0
115,https://www.rightmove.co.uk/properties/128966987#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,825000,0
93,https://www.rightmove.co.uk/properties/128947121#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,800000,0
13,https://www.rightmove.co.uk/properties/128969777#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1100000,0
21,https://www.rightmove.co.uk/properties/128937386#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,695000,0
100,https://www.rightmove.co.uk/properties/128871389#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,475000,0
67,https://www.rightmove.co.uk/properties/127447556#/?channel=RES_BUY,2022-11-13 20:26:00,2022-11-13,1000000,0
